#{"t_start": 1742794612.7253919, "env_id": "None"}
r,l,t
731.333333,6,216.281544
787.666667,6,216.31388
727.0,6,216.348147
765.0,6,216.385691
748.666667,6,216.419819
774.666667,6,216.467772
722.666667,6,216.500655
787.666667,6,216.535243
748.666667,6,216.571018
757.333333,6,216.607533
735.666667,6,216.648415
718.666667,6,216.683326
722.666667,6,216.717669
761.666667,6,216.754312
727.0,6,216.788707
722.666667,6,216.830392
735.666667,6,216.86768
735.666667,6,216.986186
722.666667,6,217.027195
783.333333,6,217.066205
735.666667,6,217.116703
722.666667,6,217.151783
787.666667,6,217.184994
722.666667,6,217.220002
761.666667,6,217.255097
731.666667,6,217.295104
748.666667,6,217.327111
722.666667,6,217.36141
722.666667,6,217.393417
748.666667,6,217.427424
787.666667,6,217.467377
722.666667,6,217.503678
774.666667,6,217.537686
744.666667,6,217.571674
787.666667,6,217.608683
722.666667,6,217.65113
768.666667,6,217.686138
748.666667,6,217.719856
787.666667,6,217.753348
774.666667,6,217.787923
766.0,6,217.83124
735.666667,6,217.868248
768.333333,6,217.903255
722.666667,6,217.940017
774.666667,6,217.974946
744.333333,6,218.020955
761.666667,6,218.058964
735.666667,6,218.095448
735.666667,6,218.138236
735.666667,6,218.173244
774.666667,6,218.213253
787.666667,6,218.247261
787.666667,6,218.283973
761.666667,6,218.32196
766.666667,6,218.355968
735.666667,6,218.394346
748.666667,6,218.435355
787.666667,6,218.482366
766.0,6,218.520858
722.666667,6,218.556565
740.0,6,218.599419
770.666667,6,218.635426
722.666667,6,218.670435
774.666667,6,218.704443
761.666667,6,218.740982
759.666667,6,218.783481
744.333333,6,218.819489
757.666667,6,218.856575
787.666667,6,218.893683
727.666667,6,218.932684
761.666667,6,218.972076
740.0,6,219.010903
787.666667,6,219.046912
722.666667,6,219.08392
787.666667,6,219.122929
787.666667,6,219.164938
735.666667,6,219.199442
774.666667,6,219.234193
722.666667,6,219.269277
722.666667,6,219.303281
722.666667,6,219.340289
722.666667,6,219.371296
774.666667,6,219.406303
787.666667,6,219.438103
761.666667,6,219.475498
761.666667,6,219.517511
774.666667,6,219.55352
783.333333,6,219.588528
787.666667,6,219.62696
722.666667,6,219.666387
757.333333,6,219.709224
761.666667,6,219.74321
731.666667,6,219.776217
727.0,6,219.811892
748.666667,6,219.849847
787.666667,6,219.891055
722.666667,6,219.927412
731.333333,6,219.979337
768.666667,6,220.018346
748.666667,6,220.054353
753.0,6,220.09678
757.333333,6,220.132578
733.666667,6,220.170544
760.0,6,220.20608
755.666667,6,220.243073
757.666667,6,220.282914
787.666667,6,220.315922
722.666667,6,220.348989
761.666667,6,220.380996
774.666667,6,220.416124
774.666667,6,220.454983
766.0,6,220.491042
722.666667,6,220.528051
722.666667,6,220.563057
772.666667,6,220.598628
774.666667,6,220.63953
787.666667,6,220.677315
787.666667,6,220.713001
757.333333,6,220.748534
722.666667,6,220.78535
722.666667,6,220.827359
748.666667,6,220.861367
722.666667,6,220.896373
731.333333,6,220.934603
774.666667,6,220.968611
761.666667,6,221.013407
774.666667,6,221.049386
722.666667,6,221.085394
746.666667,6,221.119402
757.333333,6,221.156409
748.666667,6,221.201421
761.666667,6,221.240572
787.666667,6,221.27558
718.666667,6,221.311538
787.666667,6,221.351691
753.0,6,221.3937
735.666667,6,221.428584
735.666667,6,221.470593
770.666667,6,221.517671
774.666667,6,221.55668
768.666667,6,221.604276
787.666667,6,221.642122
722.666667,6,221.679482
761.666667,6,221.715881
735.666667,6,221.751427
738.333333,6,221.793713
722.666667,6,221.835723
716.666667,6,221.872832
722.666667,6,221.907839
735.666667,6,221.941848
787.666667,6,221.983857
787.666667,6,222.019864
757.333333,6,222.052714
735.666667,6,222.090721
744.333333,6,222.126004
774.666667,6,222.168083
722.666667,6,222.201353
774.666667,6,222.238363
770.333333,6,222.273369
748.666667,6,222.309378
744.333333,6,222.352388
787.666667,6,222.386395
787.666667,6,222.417401
787.666667,6,222.452409
729.333333,6,222.486648
721.0,6,222.525657
774.666667,6,222.558935
722.666667,6,222.594943
787.666667,6,222.628293
787.666667,6,222.66694
731.333333,6,222.705948
748.666667,6,222.740956
783.333333,6,222.774965
787.666667,6,222.812024
759.666667,6,222.84616
774.666667,6,222.886169
774.666667,6,222.921177
774.666667,6,222.956784
787.666667,6,222.992462
716.666667,6,223.028471
761.666667,6,223.069508
774.666667,6,223.106312
787.666667,6,223.139418
774.666667,6,223.195524
787.666667,6,223.241946
774.666667,6,223.282852
761.666667,6,223.318976
787.666667,6,223.353983
774.666667,6,223.389966
787.666667,6,223.423654
722.666667,6,223.466164
740.0,6,223.500174
748.666667,6,223.534079
779.0,6,223.569915
774.666667,6,223.606468
787.666667,6,223.648867
735.666667,6,223.684547
731.666667,6,223.719556
787.666667,6,223.754635
761.666667,6,223.792564
727.0,6,223.833576
774.666667,6,223.867865
770.333333,6,223.901479
787.666667,6,223.937334
761.666667,6,223.971341
749.666667,6,224.01581
787.666667,6,224.055387
761.666667,6,224.09175
774.666667,6,224.127994
761.666667,6,224.162071
748.666667,6,224.203084
748.666667,6,224.237298
748.666667,6,224.272705
735.666667,6,224.308048
735.666667,6,224.345553
774.666667,6,224.387566
722.666667,6,224.424301
722.666667,6,224.458849
735.666667,6,224.495723
722.666667,6,224.532133
774.666667,6,224.574305
722.666667,6,224.608313
770.666667,6,224.646286
787.666667,6,224.682583
748.666667,6,224.737637
774.666667,6,224.78385
722.666667,6,224.818857
772.666667,6,224.852868
787.666667,6,224.888705
787.666667,6,224.930716
787.666667,6,224.970779
748.666667,6,225.007807
748.666667,6,225.043815
774.666667,6,225.078273
735.666667,6,225.111281
748.666667,6,225.153296
748.666667,6,225.227949
759.666667,6,225.275053
770.333333,6,225.323638
787.666667,6,225.361345
761.666667,6,225.398582
753.333333,6,225.432053
783.333333,6,225.462777
722.666667,6,225.494665
735.666667,6,225.525229
735.666667,6,225.563297
787.666667,6,225.594084
761.666667,6,225.624263
774.666667,6,225.657334
748.666667,6,225.688928
768.666667,6,225.72599
735.666667,6,225.758185
735.666667,6,225.795423
722.666667,6,225.830163
761.666667,6,225.8633
722.666667,6,225.903792
746.666667,6,225.938803
722.666667,6,225.973816
742.333333,6,226.006824
722.666667,6,226.039749
731.666667,6,226.078069
787.666667,6,226.110104
787.666667,6,226.147045
748.666667,6,226.187836
787.666667,6,226.224633
735.666667,6,226.26815
722.666667,6,226.319349
722.666667,6,226.362005
722.666667,6,226.396848
761.666667,6,226.427653
761.666667,6,226.46666
787.666667,6,226.501612
727.0,6,226.534621
740.0,6,226.56868
748.666667,6,226.601688
761.666667,6,226.642376
744.333333,6,226.676722
757.333333,6,226.71588
727.0,6,226.748887
744.666667,6,226.783557
731.333333,6,226.824697
748.666667,6,226.86846
774.666667,6,226.905425
761.666667,6,226.938778
746.666667,6,226.975795
787.666667,6,227.019121
787.666667,6,227.053128
779.0,6,227.095151
722.666667,6,227.129749
761.666667,6,227.167759
753.0,6,227.211778
735.666667,6,227.250672
735.666667,6,227.288971
761.666667,6,227.32372
735.666667,6,227.35873
787.666667,6,227.398641
744.333333,6,227.434653
729.333333,6,227.468968
735.666667,6,227.507622
735.666667,6,227.548633
718.666667,6,227.587955
761.666667,6,227.623963
774.666667,6,227.658895
735.666667,6,227.693967
735.666667,6,227.731515
768.666667,6,227.771524
783.666667,6,227.823918
774.666667,6,227.872126
723.0,6,227.905134
748.666667,6,227.941446
722.666667,6,227.985093
735.666667,6,228.0221
748.666667,6,228.058842
722.666667,6,228.095171
735.666667,6,228.13071
761.666667,6,228.17072
761.666667,6,228.204728
722.666667,6,228.239409
740.0,6,228.278151
787.666667,6,228.313922
722.666667,6,228.353936
787.666667,6,228.387947
787.666667,6,228.423232
722.666667,6,228.462239
783.333333,6,228.498512
735.666667,6,228.538522
755.666667,6,228.571532
744.666667,6,228.607481
722.666667,6,228.64384
718.666667,6,228.680848
787.666667,6,228.722409
772.666667,6,228.756916
735.666667,6,228.791872
735.666667,6,228.828332
718.666667,6,228.861342
761.666667,6,228.903593
746.666667,6,228.941902
759.666667,6,228.977283
735.666667,6,229.011702
727.0,6,229.044923
735.666667,6,229.082963
787.666667,6,229.119002
766.333333,6,229.156721
774.666667,6,229.191382
768.666667,6,229.228384
774.666667,6,229.268919
774.666667,6,229.303568
735.666667,6,229.335578
748.666667,6,229.372953
735.666667,6,229.429033
735.666667,6,229.472751
761.666667,6,229.50676
785.666667,6,229.540618
774.666667,6,229.576899
753.0,6,229.612162
731.333333,6,229.651986
731.666667,6,229.687203
748.666667,6,229.72279
761.666667,6,229.759803
748.666667,6,229.795621
745.0,6,229.836629
768.666667,6,229.87064
722.666667,6,229.906648
774.666667,6,229.943657
774.666667,6,229.980701
787.666667,6,230.022127
755.666667,6,230.055136
753.0,6,230.088148
783.333333,6,230.123156
722.666667,6,230.156999
748.666667,6,230.197053
753.0,6,230.234065
735.666667,6,230.267072
722.666667,6,230.306083
722.666667,6,230.34119
735.666667,6,230.382995
761.666667,6,230.420004
781.666667,6,230.458012
757.333333,6,230.499022
761.666667,6,230.533584
761.666667,6,230.573113
727.0,6,230.615125
740.0,6,230.651099
735.666667,6,230.686597
735.666667,6,230.720609
787.666667,6,230.76162
761.666667,6,230.796626
735.666667,6,230.831751
751.333333,6,230.876044
735.666667,6,230.925162
722.666667,6,230.971172
722.666667,6,231.00732
735.666667,6,231.041609
787.666667,6,231.076617
783.333333,6,231.111624
748.666667,6,231.151998
735.666667,6,231.185534
787.666667,6,231.219542
787.666667,6,231.257662
704.666667,6,231.295952
735.666667,6,231.339266
735.666667,6,231.374108
735.666667,6,231.409121
755.333333,6,231.446133
744.333333,6,231.482153
761.666667,6,231.52373
748.666667,6,231.563744
735.666667,6,231.597757
740.0,6,231.630876
735.666667,6,231.668885
774.666667,6,231.708982
748.666667,6,231.744993
735.666667,6,231.781115
761.666667,6,231.817829
748.666667,6,231.852841
774.666667,6,231.895979
735.666667,6,231.928986
722.666667,6,231.963146
735.666667,6,231.999158
748.666667,6,232.031168
722.666667,6,232.067176
761.666667,6,232.107185
735.666667,6,232.144923
774.666667,6,232.183329
787.666667,6,232.219945
774.666667,6,232.259012
748.666667,6,232.293115
735.666667,6,232.32802
787.666667,6,232.364072
787.666667,6,232.402583
761.666667,6,232.443434
748.666667,6,232.476441
761.666667,6,232.513449
761.666667,6,232.54646
748.666667,6,232.582474
787.666667,6,232.623593
774.666667,6,232.682905
755.666667,6,232.728043
787.666667,6,232.765124
787.666667,6,232.801132
770.333333,6,232.842226
753.0,6,232.876234
751.333333,6,232.911245
722.666667,6,232.952261
722.666667,6,232.986269
748.666667,6,233.028485
722.666667,6,233.064096
753.0,6,233.099609
722.666667,6,233.13462
761.666667,6,233.169628
748.666667,6,233.212638
735.666667,6,233.24963
761.666667,6,233.289863
725.333333,6,233.338637
735.666667,6,233.379645
742.666667,6,233.420903
774.666667,6,233.45891
787.666667,6,233.508525
727.333333,6,233.549755
774.666667,6,233.585837
787.666667,6,233.632846
740.0,6,233.673856
787.666667,6,233.712401
733.666667,6,233.75141
735.666667,6,233.791419
735.666667,6,233.890594
722.666667,6,233.940604
731.666667,6,233.997708
722.666667,6,234.041994
761.666667,6,234.082182
787.666667,6,234.122308
748.666667,6,234.160148
722.666667,6,234.196008
787.666667,6,234.235637
722.666667,6,234.268644
759.666667,6,234.325786
748.666667,6,234.366791
787.666667,6,234.406235
735.666667,6,234.440019
766.0,6,234.475026
722.666667,6,234.513216
757.333333,6,234.552051
748.666667,6,234.586064
774.666667,6,234.619071
783.666667,6,234.657109
774.666667,6,234.699744
751.666667,6,234.738441
720.666667,6,234.772456
783.333333,6,234.806461
731.666667,6,234.842469
761.666667,6,234.883049
735.666667,6,234.918785
761.666667,6,234.956346
787.666667,6,234.99236
787.666667,6,235.026745
722.666667,6,235.065246
787.666667,6,235.097254
729.666667,6,235.132193
748.666667,6,235.166426
787.666667,6,235.204593
722.666667,6,235.245464
722.666667,6,235.279472
761.666667,6,235.317058
722.666667,6,235.349076
787.666667,6,235.384194
740.0,6,235.430788
748.666667,6,235.464421
735.666667,6,235.499895
766.0,6,235.536437
722.666667,6,235.574778
722.666667,6,235.616328
731.333333,6,235.652807
722.666667,6,235.689197
783.333333,6,235.726182
787.666667,6,235.761314
787.666667,6,235.801528
727.0,6,235.836982
766.0,6,235.872019
740.0,6,235.914105
761.666667,6,235.963656
722.666667,6,236.004354
735.666667,6,236.039171
774.666667,6,236.076392
722.666667,6,236.113799
783.666667,6,236.148808
748.666667,6,236.189121
774.666667,6,236.223635
748.666667,6,236.258645
774.666667,6,236.294657
748.666667,6,236.330354
787.666667,6,236.375161
787.666667,6,236.410715
748.666667,6,236.445723
761.666667,6,236.480905
787.666667,6,236.516018
759.666667,6,236.556287
748.666667,6,236.592173
722.666667,6,236.627493
735.666667,6,236.663652
787.666667,6,236.700527
722.666667,6,236.742584
748.666667,6,236.77759
742.666667,6,236.813798
761.666667,6,236.850808
761.666667,6,236.885886
757.666667,6,236.931453
787.666667,6,236.971385
787.666667,6,237.006942
761.666667,6,237.048679
746.666667,6,237.084688
735.666667,6,237.127691
722.666667,6,237.173988
729.666667,6,237.210996
774.666667,6,237.247004
761.666667,6,237.283783
779.0,6,237.324797
735.666667,6,237.358804
722.666667,6,237.391924
722.666667,6,237.430525
744.333333,6,237.486557
727.0,6,237.535568
723.666667,6,237.568575
768.666667,6,237.603473
761.666667,6,237.640015
774.666667,6,237.673142
787.666667,6,237.715129
748.666667,6,237.749778
772.666667,6,237.785469
722.666667,6,237.817921
744.333333,6,237.852733
735.666667,6,237.897088
722.666667,6,237.93334
787.666667,6,237.96668
748.666667,6,238.001689
748.666667,6,238.03916
735.666667,6,238.079701
748.666667,6,238.114891
779.666667,6,238.150899
735.666667,6,238.18591
787.666667,6,238.223032
774.666667,6,238.263047
722.666667,6,238.296602
787.666667,6,238.33161
735.666667,6,238.371356
753.0,6,238.406903
748.666667,6,238.448917
761.666667,6,238.48393
774.666667,6,238.520594
744.333333,6,238.556607
787.666667,6,238.593498
787.666667,6,238.634842
757.333333,6,238.669358
733.666667,6,238.705368
787.666667,6,238.740208
774.666667,6,238.775221
787.666667,6,238.813441
787.666667,6,238.853452
755.666667,6,238.902256
774.666667,6,238.952835
735.666667,6,239.023064
735.666667,6,239.093114
748.666667,6,239.129122
761.666667,6,239.165135
774.666667,6,239.20178
731.666667,6,239.239131
722.666667,6,239.279573
761.666667,6,239.314657
759.666667,6,239.35067
761.666667,6,239.386616
787.666667,6,239.422521
787.666667,6,239.464191
722.666667,6,239.502993
722.666667,6,239.538005
766.0,6,239.574335
787.666667,6,239.610893
783.666667,6,239.651341
748.666667,6,239.685348
785.666667,6,239.720457
729.666667,6,239.756119
761.666667,6,239.791424
731.333333,6,239.831551
783.666667,6,239.867563
748.666667,6,239.906315
787.666667,6,239.942029
722.666667,6,239.979903
761.666667,6,240.021726
787.666667,6,240.06071
722.666667,6,240.096587
774.666667,6,240.129594
787.666667,6,240.164602
774.666667,6,240.207706
761.666667,6,240.248935
787.666667,6,240.284477
787.666667,6,240.320552
735.666667,6,240.359877
735.666667,6,240.400715
735.666667,6,240.435875
753.0,6,240.472214
738.333333,6,240.514609
735.666667,6,240.553622
787.666667,6,240.608913
787.666667,6,240.64525
722.666667,6,240.680965
781.666667,6,240.715929
736.333333,6,240.752938
722.666667,6,240.793947
722.666667,6,240.828535
744.333333,6,240.863821
735.666667,6,240.900251
774.666667,6,240.937421
729.666667,6,240.978879
748.666667,6,241.013605
722.666667,6,241.04654
761.666667,6,241.083323
787.666667,6,241.115341
735.666667,6,241.155351
787.666667,6,241.194663
722.666667,6,241.274646
769.666667,6,241.31988
766.0,6,241.356401
722.666667,6,241.403629
722.666667,6,241.453152
761.666667,6,241.492388
748.666667,6,241.533753
735.666667,6,241.574649
735.666667,6,241.616658
761.666667,6,241.658052
722.666667,6,241.699012
722.666667,6,241.741383
761.666667,6,241.781078
741.0,6,241.824091
748.666667,6,241.859578
748.666667,6,241.896091
740.0,6,241.932387
783.333333,6,241.967395
757.333333,6,242.007408
735.666667,6,242.04035
722.666667,6,242.075052
787.666667,6,242.109996
774.666667,6,242.14345
735.666667,6,242.183461
748.666667,6,242.219182
762.666667,6,242.254194
787.666667,6,242.291151
735.666667,6,242.337296
761.666667,6,242.387621
748.666667,6,242.423663
731.333333,6,242.457679
761.666667,6,242.491691
770.333333,6,242.524698
774.666667,6,242.567062
748.666667,6,242.604071
748.666667,6,242.640265
746.666667,6,242.675274
712.666667,6,242.711283
727.666667,6,242.752293
722.666667,6,242.789056
761.666667,6,242.824595
787.666667,6,242.860465
748.666667,6,242.896595
760.0,6,242.939605
742.666667,6,242.976612
742.666667,6,243.016663
748.666667,6,243.054306
735.666667,6,243.088439
740.0,6,243.128666
761.666667,6,243.163989
761.666667,6,243.198996
774.666667,6,243.233004
748.666667,6,243.267011
744.333333,6,243.315023
735.666667,6,243.349029
783.666667,6,243.384037
735.666667,6,243.422165
735.666667,6,243.45866
722.666667,6,243.50145
740.0,6,243.537462
722.666667,6,243.572599
761.666667,6,243.606723
731.333333,6,243.640815
748.666667,6,243.679824
761.666667,6,243.714836
722.666667,6,243.751379
722.666667,6,243.786988
735.666667,6,243.819998
787.666667,6,243.868061
787.666667,6,243.911069
731.333333,6,243.9523
733.666667,6,243.988
761.666667,6,244.024103
770.333333,6,244.060108
781.333333,6,244.091865
735.666667,6,244.123521
761.666667,6,244.154195
768.666667,6,244.189203
761.666667,6,244.229221
714.666667,6,244.265142
722.666667,6,244.303142
748.666667,6,244.338181
779.0,6,244.371014
781.666667,6,244.409506
748.666667,6,244.44426
783.333333,6,244.47653
748.666667,6,244.509538
748.666667,6,244.545546
781.666667,6,244.588436
761.666667,6,244.623435
748.666667,6,244.659443
779.0,6,244.694451
751.0,6,244.727458
748.666667,6,244.775468
774.666667,6,244.810477
761.666667,6,244.846484
766.0,6,244.887604
761.666667,6,244.92657
766.0,6,244.965586
774.666667,6,245.002598
761.666667,6,245.038607
787.666667,6,245.072615
759.666667,6,245.107623
722.666667,6,245.146631
722.666667,6,245.180888
761.666667,6,245.214904
748.666667,6,245.24991
735.666667,6,245.283942
759.666667,6,245.32855
787.666667,6,245.364729
761.666667,6,245.39874
735.666667,6,245.433748
727.0,6,245.477837
735.666667,6,245.5472
722.666667,6,245.581756
774.666667,6,245.615767
748.666667,6,245.652776
787.666667,6,245.687785
748.666667,6,245.728316
722.666667,6,245.763585
766.0,6,245.800673
761.666667,6,245.834683
787.666667,6,245.866688
774.666667,6,245.906696
740.0,6,245.940987
783.333333,6,245.977796
735.666667,6,246.017257
731.333333,6,246.053071
785.666667,6,246.096379
735.666667,6,246.133502
725.333333,6,246.168509
722.666667,6,246.204518
761.666667,6,246.241145
774.666667,6,246.284133
710.666667,6,246.32321
787.666667,6,246.36222
722.666667,6,246.399228
753.0,6,246.434889
719.666667,6,246.47805
716.666667,6,246.515798
787.666667,6,246.552438
731.333333,6,246.592445
787.666667,6,246.627454
731.333333,6,246.669747
774.666667,6,246.707405
735.666667,6,246.742963
787.666667,6,246.778956
787.666667,6,246.814472
748.666667,6,246.856457
774.666667,6,246.892463
722.666667,6,246.929369
761.666667,6,246.966058
761.666667,6,247.003165
748.666667,6,247.06919
733.666667,6,247.107199
761.666667,6,247.143467
722.666667,6,247.179315
774.666667,6,247.215212
748.666667,6,247.254686
748.666667,6,247.291697
761.666667,6,247.326705
722.666667,6,247.360618
761.666667,6,247.395738
748.666667,6,247.439978
787.666667,6,247.477024
718.666667,6,247.514106
781.666667,6,247.552118
748.666667,6,247.588125
761.666667,6,247.628236
768.666667,6,247.664081
783.666667,6,247.699089
735.666667,6,247.735165
748.666667,6,247.771199
735.666667,6,247.81779
734.0,6,247.8538
787.666667,6,247.887812
764.333333,6,247.924739
748.666667,6,248.005371
748.666667,6,248.053383
753.0,6,248.097394
772.666667,6,248.139355
783.666667,6,248.176164
722.666667,6,248.210176
722.666667,6,248.247978
761.666667,6,248.281986
751.0,6,248.319498
774.666667,6,248.353511
722.666667,6,248.386722
774.666667,6,248.427284
735.666667,6,248.463982
735.666667,6,248.497094
774.666667,6,248.535106
761.666667,6,248.570219
761.666667,6,248.612234
761.666667,6,248.647241
735.666667,6,248.681249
722.666667,6,248.740166
748.666667,6,248.780176
787.666667,6,248.824185
735.666667,6,248.861194
787.666667,6,248.895205
761.666667,6,248.934682
770.666667,6,248.971003
722.666667,6,249.009012
755.666667,6,249.045021
722.666667,6,249.08086
761.666667,6,249.117079
740.0,6,249.150367
761.666667,6,249.191888
774.666667,6,249.226435
722.666667,6,249.26225
740.666667,6,249.301186
774.666667,6,249.337296
761.666667,6,249.376312
716.666667,6,249.411323
770.333333,6,249.448007
787.666667,6,249.488212
722.666667,6,249.52597
761.666667,6,249.56798
722.666667,6,249.604004
735.666667,6,249.639738
761.666667,6,249.674821
748.666667,6,249.711544
753.0,6,249.755124
761.666667,6,249.797925
787.666667,6,249.834936
740.0,6,249.870983
748.666667,6,249.907267
787.666667,6,249.947011
787.666667,6,249.985096
774.666667,6,250.021751
761.666667,6,250.058875
722.666667,6,250.093882
731.333333,6,250.136893
722.666667,6,250.171902
735.666667,6,250.228946
761.666667,6,250.273459
787.666667,6,250.313175
774.666667,6,250.351839
748.666667,6,250.387437
787.666667,6,250.426035
753.0,6,250.462711
722.666667,6,250.499272
722.666667,6,250.540713
774.666667,6,250.57491
735.666667,6,250.612086
729.666667,6,250.646609
722.666667,6,250.682325
735.666667,6,250.723961
761.666667,6,250.758945
757.666667,6,250.793208
748.666667,6,250.82664
774.666667,6,250.860219
774.666667,6,250.901933
761.666667,6,250.935613
761.666667,6,250.971898
735.666667,6,251.007849
727.666667,6,251.04486
727.0,6,251.087872
774.666667,6,251.123311
787.666667,6,251.157323
744.666667,6,251.191334
722.666667,6,251.227344
735.666667,6,251.272512
722.666667,6,251.307646
761.666667,6,251.344388
757.333333,6,251.378405
740.0,6,251.413412
722.666667,6,251.455426
722.666667,6,251.492433
787.666667,6,251.528524
779.0,6,251.570388
787.666667,6,251.605397
787.666667,6,251.643914
787.666667,6,251.679167
729.666667,6,251.713176
787.666667,6,251.746185
757.333333,6,251.779283
722.666667,6,251.827552
740.666667,6,251.86356
774.666667,6,251.896593
748.666667,6,251.929736
740.0,6,251.99175
753.0,6,252.04137
722.666667,6,252.078461
787.666667,6,252.11199
729.666667,6,252.144639
774.666667,6,252.181807
735.666667,6,252.222876
783.333333,6,252.256245
760.0,6,252.291545
748.666667,6,252.323964
735.666667,6,252.358501
787.666667,6,252.399511
761.666667,6,252.434469
735.666667,6,252.470314
722.666667,6,252.502095
761.666667,6,252.535103
740.0,6,252.576403
748.666667,6,252.611415
731.666667,6,252.647423
761.666667,6,252.682656
774.666667,6,252.716861
744.333333,6,252.756403
735.666667,6,252.789721
748.666667,6,252.822769
757.333333,6,252.857864
787.666667,6,252.889841
757.333333,6,252.936717
720.666667,6,252.972727
735.666667,6,253.010419
748.666667,6,253.047009
748.666667,6,253.082637
787.666667,6,253.127269
787.666667,6,253.162275
722.666667,6,253.199031
735.666667,6,253.234886
761.666667,6,253.267126
748.666667,6,253.304849
757.333333,6,253.338302
761.666667,6,253.369444
722.666667,6,253.403102
779.0,6,253.43811
735.666667,6,253.479118
768.666667,6,253.538819
787.666667,6,253.579828
716.666667,6,253.624766
727.0,6,253.661775
779.0,6,253.701048
748.666667,6,253.735056
735.666667,6,253.770063
742.666667,6,253.811123
761.666667,6,253.84513
731.333333,6,253.887929
779.0,6,253.923942
753.0,6,253.958951
768.666667,6,253.993867
761.666667,6,254.030331
787.666667,6,254.069343
779.0,6,254.100892
735.666667,6,254.140136
787.666667,6,254.173148
722.666667,6,254.205156
716.666667,6,254.247165
735.666667,6,254.280778
770.666667,6,254.313787
766.333333,6,254.345329
761.666667,6,254.380702
774.666667,6,254.423618
722.666667,6,254.459631
787.666667,6,254.495637
783.333333,6,254.530633
757.333333,6,254.565641
761.666667,6,254.606517
759.666667,6,254.644976
770.666667,6,254.68257
761.666667,6,254.718584
783.333333,6,254.752832
761.666667,6,254.79384
748.666667,6,254.827847
747.666667,6,254.865852
748.666667,6,254.901393
761.666667,6,254.938628
761.666667,6,254.975952
744.333333,6,255.019185
748.666667,6,255.063198
774.666667,6,255.101503
722.666667,6,255.136052
787.666667,6,255.176761
722.666667,6,255.215102
753.666667,6,255.249642
774.666667,6,255.283654
759.666667,6,255.317666
740.0,6,255.36372
774.666667,6,255.401058
761.666667,6,255.43523
748.666667,6,255.471241
735.666667,6,255.505165
727.0,6,255.557312
774.666667,6,255.603831
735.666667,6,255.645501
722.666667,6,255.691236
740.0,6,255.73165
787.666667,6,255.777665
781.666667,6,255.814223
761.666667,6,255.850993
722.666667,6,255.886508
722.666667,6,255.922858
735.666667,6,255.96287
738.0,6,255.998879
787.666667,6,256.034992
716.666667,6,256.079001
716.666667,6,256.118011
722.666667,6,256.159252
735.666667,6,256.193261
736.666667,6,256.230441
727.0,6,256.268727
722.666667,6,256.304028
735.666667,6,256.344035
748.666667,6,256.380044
761.666667,6,256.415661
761.666667,6,256.451668
753.0,6,256.486677
735.666667,6,256.531686
766.0,6,256.583726
755.333333,6,256.62582
774.666667,6,256.661831
770.666667,6,256.697831
761.666667,6,256.741281
735.666667,6,256.774874
787.666667,6,256.807898
748.666667,6,256.839814
770.666667,6,256.871225
761.666667,6,256.908444
774.666667,6,256.940909
774.666667,6,256.973569
774.666667,6,257.005611
735.666667,6,257.03885
735.666667,6,257.077235
787.666667,6,257.107368
733.666667,6,257.138702
761.666667,6,257.170614
744.333333,6,257.202528
735.666667,6,257.240837
774.666667,6,257.274101
722.666667,6,257.305865
787.666667,6,257.338864
774.666667,6,257.37108
770.666667,6,257.409457
774.666667,6,257.441186
720.666667,6,257.472103
735.666667,6,257.503957
787.666667,6,257.538213
772.666667,6,257.575105
757.333333,6,257.60835
748.666667,6,257.641257
722.666667,6,257.67238
761.666667,6,257.705242
722.666667,6,257.744567
748.666667,6,257.776927
740.0,6,257.811213
787.666667,6,257.845682
722.666667,6,257.881793
722.666667,6,257.920803
748.666667,6,257.955687
787.666667,6,257.990812
787.666667,6,258.027176
783.333333,6,258.06924
757.333333,6,258.12271
787.666667,6,258.157789
768.666667,6,258.1958
761.666667,6,258.233809
748.666667,6,258.269817
731.333333,6,258.309803
722.666667,6,258.34793
761.666667,6,258.384938
748.666667,6,258.419949
744.333333,6,258.454363
748.666667,6,258.497355
735.666667,6,258.531992
727.0,6,258.566126
774.666667,6,258.601132
722.666667,6,258.636619
787.666667,6,258.677001
722.666667,6,258.711537
748.666667,6,258.744909
761.666667,6,258.777923
735.666667,6,258.815948
774.666667,6,258.855626
787.666667,6,258.888637
744.333333,6,258.92386
774.666667,6,258.956947
774.666667,6,258.997777
787.666667,6,259.040121
760.0,6,259.081993
748.666667,6,259.119003
774.666667,6,259.15401
722.666667,6,259.192018
735.666667,6,259.239783
746.666667,6,259.276278
774.666667,6,259.313439
787.666667,6,259.352448
787.666667,6,259.390997
761.666667,6,259.436168
722.666667,6,259.474027
735.666667,6,259.509644
722.666667,6,259.54567
735.666667,6,259.584936
761.666667,6,259.62643
716.666667,6,259.674606
787.666667,6,259.723204
748.666667,6,259.764889
748.666667,6,259.800537
757.666667,6,259.842242
761.666667,6,259.87843
757.333333,6,259.913376
787.666667,6,259.950187
787.666667,6,259.985005
748.666667,6,260.023586
761.666667,6,260.0576
787.666667,6,260.094469
748.666667,6,260.132103
787.666667,6,260.16711
751.0,6,260.208116
761.666667,6,260.243128
748.666667,6,260.278144
787.666667,6,260.313025
761.666667,6,260.351511
775.666667,6,260.39605
753.0,6,260.432063
761.666667,6,260.466691
761.666667,6,260.502762
735.666667,6,260.540876
787.666667,6,260.583419
